from_date,title,count
1987-08-16,Staff,3
1987-08-16,Technique Leader,4
1987-08-17,Assistant Engineer,1
1987-08-17,Senior Engineer,3
1987-08-17,Senior Staff,3
1987-08-17,Staff,2
1987-08-17,Technique Leader,3
1987-08-18,Engineer,2
1987-08-18,Senior Engineer,6
1987-08-18,Senior Staff,5
1987-08-18,Staff,3
1987-08-18,Technique Leader,2
1987-08-19,Assistant Engineer,1
1987-08-19,Engineer,2
1987-08-19,Senior Engineer,3
1987-08-19,Staff,4
1987-08-19,Technique Leader,1
1987-08-20,Senior Engineer,3
1987-08-20,Senior Staff,5
1987-08-20,Staff,3
1987-08-20,Technique Leader,3
1987-08-21,Engineer,1
1987-08-21,Senior Engineer,4
1987-08-21,Senior Staff,5
1987-08-21,Staff,4
1987-08-21,Technique Leader,4
1987-08-22,Assistant Engineer,1
1987-08-22,Engineer,1
1987-08-22,Senior Engineer,6
1987-08-22,Senior Staff,4
1987-08-22,Staff,3
1987-08-22,Technique Leader,2
1987-08-23,Assistant Engineer,1
1987-08-23,Engineer,2
1987-08-23,Senior Engineer,8
1987-08-23,Senior Staff,5
1987-08-23,Staff,3
1987-08-23,Technique Leader,2
1987-08-24,Assistant Engineer,1
1987-08-24,Engineer,2
1987-08-24,Senior Engineer,6
1987-08-24,Senior Staff,6
1987-08-24,Staff,2
1987-08-24,Technique Leader,1
1987-08-25,Engineer,1
1987-08-25,Senior Engineer,6
1987-08-25,Senior Staff,5
1987-08-25,Staff,3
1987-08-25,Technique Leader,6
1987-08-26,Senior Engineer,6
1987-08-26,Senior Staff,8
1987-08-26,Staff,2
1987-08-26,Technique Leader,3
1987-08-27,Senior Engineer,9
1987-08-27,Senior Staff,7
1987-08-27,Staff,2
1987-08-27,Technique Leader,4
1987-08-28,Engineer,1
1987-08-28,Senior Engineer,5
1987-08-28,Senior Staff,4
1987-08-28,Staff,1
1987-08-28,Technique Leader,3
1987-08-29,Engineer,1
1987-08-29,Senior Engineer,8
1987-08-29,Senior Staff,7
1987-08-29,Staff,3
1987-08-29,Technique Leader,2
1987-08-30,Assistant Engineer,1
1987-08-30,Engineer,1
1987-08-30,Senior Engineer,8
1987-08-30,Senior Staff,5
1987-08-30,Staff,3
1987-08-31,Senior Engineer,7
1987-08-31,Senior Staff,6
1987-08-31,Staff,2
1987-08-31,Technique Leader,1
1987-09-01,Engineer,3
1987-09-01,Senior Engineer,7
1987-09-01,Senior Staff,3
1987-09-01,Staff,1
1987-09-01,Technique Leader,4
1987-09-02,Engineer,4
1987-09-02,Senior Engineer,7
1987-09-02,Senior Staff,1
1987-09-02,Staff,4
1987-09-02,Technique Leader,1
1987-09-03,Engineer,2
1987-09-03,Senior Engineer,7
1987-09-03,Senior Staff,6
1987-09-03,Staff,2
1987-09-03,Technique Leader,1
1987-09-04,Engineer,3
1987-09-04,Senior Engineer,3
1987-09-04,Senior Staff,6
1987-09-04,Technique Leader,1
1987-09-05,Assistant Engineer,1
1987-09-05,Engineer,1
1987-09-05,Senior Engineer,4
1987-09-05,Senior Staff,8
1987-09-05,Staff,1
1987-09-05,Technique Leader,4
1987-09-06,Engineer,1
1987-09-06,Senior Engineer,8
1987-09-06,Senior Staff,2
1987-09-06,Staff,2
1987-09-06,Technique Leader,1
1987-09-07,Assistant Engineer,1
1987-09-07,Engineer,2
1987-09-07,Senior Engineer,6
1987-09-07,Senior Staff,2
1987-09-07,Staff,2
1987-09-07,Technique Leader,1
1987-09-08,Engineer,3
1987-09-08,Senior Engineer,9
1987-09-08,Senior Staff,6
1987-09-08,Staff,1
1987-09-08,Technique Leader,3
1987-09-09,Engineer,2
1987-09-09,Senior Engineer,4
1987-09-09,Senior Staff,6
1987-09-09,Staff,1
1987-09-09,Technique Leader,3
1987-09-10,Senior Engineer,5
1987-09-10,Senior Staff,5
1987-09-10,Staff,2
1987-09-10,Technique Leader,5
1987-09-11,Senior Engineer,8
1987-09-11,Senior Staff,3
1987-09-11,Staff,3
1987-09-11,Technique Leader,1
1987-09-12,Engineer,5
1987-09-12,Senior Engineer,4
1987-09-12,Senior Staff,3
1987-09-12,Staff,2
1987-09-12,Technique Leader,2
1987-09-13,Engineer,4
1987-09-13,Senior Engineer,3
1987-09-13,Senior Staff,4
1987-09-13,Staff,1
1987-09-13,Technique Leader,4
1987-09-14,Engineer,3
1987-09-14,Senior Engineer,5
1987-09-14,Senior Staff,9
1987-09-14,Staff,5
1987-09-14,Technique Leader,5
1987-09-15,Assistant Engineer,1
1987-09-15,Senior Engineer,4
1987-09-15,Senior Staff,5
1987-09-15,Staff,2
1987-09-15,Technique Leader,3
1987-09-16,Engineer,2
1987-09-16,Senior Engineer,4
1987-09-16,Senior Staff,4
1987-09-16,Staff,3
1987-09-16,Technique Leader,3
1987-09-17,Engineer,3
1987-09-17,Senior Engineer,7
1987-09-17,Senior Staff,4
1987-09-17,Staff,1
1987-09-17,Technique Leader,1
1987-09-18,Engineer,4
1987-09-18,Senior Engineer,2
1987-09-18,Senior Staff,5
1987-09-18,Staff,2
1987-09-18,Technique Leader,1
1987-09-19,Engineer,2
1987-09-19,Senior Engineer,7
1987-09-19,Senior Staff,2
1987-09-19,Staff,1
1987-09-19,Technique Leader,4
1987-09-20,Engineer,1
1987-09-20,Senior Engineer,4
1987-09-20,Senior Staff,2
1987-09-20,Staff,4
1987-09-20,Technique Leader,1
1987-09-21,Engineer,5
1987-09-21,Senior Engineer,2
1987-09-21,Senior Staff,3
1987-09-21,Staff,1
1987-09-21,Technique Leader,2
1987-09-22,Engineer,4
1987-09-22,Senior Engineer,4
1987-09-22,Senior Staff,4
1987-09-22,Staff,3
1987-09-22,Technique Leader,4
1987-09-23,Assistant Engineer,1
1987-09-23,Engineer,4
1987-09-23,Senior Engineer,5
1987-09-23,Senior Staff,3
1987-09-23,Staff,4
1987-09-23,Technique Leader,2
1987-09-24,Senior Engineer,8
1987-09-24,Senior Staff,4
1987-09-24,Staff,3
1987-09-24,Technique Leader,4
1987-09-25,Assistant Engineer,1
1987-09-25,Engineer,1
1987-09-25,Senior Engineer,6
1987-09-25,Senior Staff,4
1987-09-25,Technique Leader,2
1987-09-26,Assistant Engineer,1
1987-09-26,Engineer,4
1987-09-26,Senior Engineer,8
1987-09-26,Senior Staff,6
1987-09-26,Staff,2
1987-09-26,Technique Leader,4
1987-09-27,Engineer,1
1987-09-27,Senior Engineer,5
1987-09-27,Senior Staff,3
1987-09-27,Staff,1
1987-09-27,Technique Leader,4
1987-09-28,Assistant Engineer,1
1987-09-28,Engineer,2
1987-09-28,Senior Engineer,4
1987-09-28,Senior Staff,6
1987-09-28,Staff,3
1987-09-28,Technique Leader,5
1987-09-29,Engineer,2
1987-09-29,Senior Engineer,9
1987-09-29,Senior Staff,3
1987-09-29,Staff,3
1987-09-29,Technique Leader,2
1987-09-30,Engineer,4
1987-09-30,Senior Engineer,3
1987-09-30,Senior Staff,4
1987-09-30,Staff,1
1987-09-30,Technique Leader,4
1987-10-01,Engineer,3
1987-10-01,Senior Engineer,4
1987-10-01,Senior Staff,1
1987-10-01,Staff,3
1987-10-01,Technique Leader,5
1987-10-02,Engineer,2
1987-10-02,Senior Engineer,8
1987-10-02,Senior Staff,7
1987-10-02,Staff,4
1987-10-02,Technique Leader,3
1987-10-03,Engineer,2
1987-10-03,Senior Engineer,7
1987-10-03,Senior Staff,4
1987-10-03,Staff,1
1987-10-03,Technique Leader,3
1987-10-04,Engineer,3
1987-10-04,Senior Engineer,9
1987-10-04,Senior Staff,5
1987-10-04,Staff,1
1987-10-05,Engineer,1
1987-10-05,Senior Engineer,3
1987-10-05,Senior Staff,2
1987-10-05,Staff,2
1987-10-05,Technique Leader,2
1987-10-06,Assistant Engineer,1
1987-10-06,Engineer,1
1987-10-06,Senior Engineer,12
1987-10-06,Senior Staff,4
1987-10-06,Technique Leader,2
1987-10-07,Assistant Engineer,1
1987-10-07,Engineer,2
1987-10-07,Senior Engineer,6
1987-10-07,Senior Staff,3
1987-10-07,Staff,2
1987-10-07,Technique Leader,4
1987-10-08,Engineer,1
1987-10-08,Senior Engineer,4
1987-10-08,Senior Staff,4
1987-10-08,Staff,2
1987-10-08,Technique Leader,3
1987-10-09,Assistant Engineer,1
1987-10-09,Engineer,1
1987-10-09,Senior Engineer,4
1987-10-09,Senior Staff,11
1987-10-09,Staff,3
1987-10-09,Technique Leader,4
1987-10-10,Assistant Engineer,1
1987-10-10,Engineer,3
1987-10-10,Senior Engineer,8
1987-10-10,Senior Staff,2
1987-10-10,Staff,1
1987-10-10,Technique Leader,4
1987-10-11,Engineer,1
1987-10-11,Senior Engineer,8
1987-10-11,Senior Staff,2
1987-10-11,Staff,3
1987-10-11,Technique Leader,4
1987-10-12,Engineer,1
1987-10-12,Senior Engineer,8
1987-10-12,Senior Staff,5
1987-10-12,Staff,2
1987-10-12,Technique Leader,3
1987-10-13,Engineer,4
1987-10-13,Senior Engineer,5
1987-10-13,Senior Staff,2
1987-10-13,Staff,4
1987-10-14,Engineer,2
1987-10-14,Senior Engineer,2
1987-10-14,Senior Staff,3
1987-10-14,Staff,2
1987-10-14,Technique Leader,2
1987-10-15,Engineer,1
1987-10-15,Senior Engineer,5
1987-10-15,Senior Staff,7
1987-10-15,Staff,2
1987-10-15,Technique Leader,1
1987-10-16,Assistant Engineer,1
1987-10-16,Engineer,1
1987-10-16,Senior Engineer,5
1987-10-16,Senior Staff,5
1987-10-16,Staff,1
1987-10-16,Technique Leader,3
1987-10-17,Engineer,2
1987-10-17,Senior Engineer,3
1987-10-17,Staff,2
1987-10-17,Technique Leader,4
1987-10-18,Assistant Engineer,1
1987-10-18,Engineer,2
1987-10-18,Senior Engineer,6
1987-10-18,Staff,3
1987-10-18,Technique Leader,3
1987-10-19,Assistant Engineer,1
1987-10-19,Engineer,3
1987-10-19,Senior Engineer,5
1987-10-19,Senior Staff,7
1987-10-19,Staff,3
1987-10-19,Technique Leader,3
1987-10-20,Engineer,3
1987-10-20,Senior Engineer,8
1987-10-20,Senior Staff,8
1987-10-20,Staff,1
1987-10-20,Technique Leader,4
1987-10-21,Engineer,4
1987-10-21,Senior Engineer,5
1987-10-21,Senior Staff,4
1987-10-21,Staff,2
1987-10-21,Technique Leader,4
1987-10-22,Engineer,1
1987-10-22,Senior Engineer,7
1987-10-22,Senior Staff,2
1987-10-22,Staff,2
1987-10-22,Technique Leader,2
1987-10-23,Assistant Engineer,2
1987-10-23,Engineer,2
1987-10-23,Senior Engineer,2
1987-10-23,Senior Staff,4
1987-10-23,Technique Leader,5
1987-10-24,Engineer,3
1987-10-24,Senior Engineer,6
1987-10-24,Senior Staff,5
1987-10-24,Technique Leader,1
1987-10-25,Assistant Engineer,1
1987-10-25,Engineer,1
1987-10-25,Senior Engineer,5
1987-10-25,Senior Staff,7
1987-10-25,Staff,1
1987-10-25,Technique Leader,6
1987-10-26,Engineer,2
1987-10-26,Senior Engineer,4
1987-10-26,Senior Staff,6
1987-10-26,Staff,2
1987-10-26,Technique Leader,3
1987-10-27,Engineer,4
1987-10-27,Senior Engineer,5
1987-10-27,Senior Staff,6
1987-10-27,Staff,1
1987-10-27,Technique Leader,4
1987-10-28,Engineer,2
1987-10-28,Senior Engineer,7
1987-10-28,Senior Staff,2
1987-10-28,Staff,1
1987-10-28,Technique Leader,4
1987-10-29,Engineer,3
1987-10-29,Senior Engineer,5
1987-10-29,Senior Staff,4
1987-10-29,Staff,4
1987-10-29,Technique Leader,4
1987-10-30,Engineer,4
1987-10-30,Senior Engineer,5
1987-10-30,Senior Staff,10
1987-10-30,Staff,2
1987-10-30,Technique Leader,1
1987-10-31,Engineer,6
1987-10-31,Senior Engineer,6
1987-10-31,Senior Staff,4
1987-10-31,Staff,4
1987-10-31,Technique Leader,1
1987-11-01,Engineer,3
1987-11-01,Senior Engineer,8
1987-11-01,Senior Staff,5
1987-11-01,Staff,2
1987-11-01,Technique Leader,1
1987-11-02,Engineer,3
1987-11-02,Senior Engineer,5
1987-11-02,Senior Staff,6
1987-11-02,Technique Leader,3
1987-11-03,Assistant Engineer,1
1987-11-03,Senior Engineer,7
1987-11-03,Senior Staff,5
1987-11-03,Staff,1
1987-11-03,Technique Leader,2
1987-11-04,Engineer,3
1987-11-04,Senior Engineer,4
1987-11-04,Senior Staff,7
1987-11-04,Staff,3
1987-11-04,Technique Leader,3
1987-11-05,Engineer,4
1987-11-05,Senior Engineer,4
1987-11-05,Senior Staff,5
1987-11-05,Staff,2
1987-11-05,Technique Leader,1
1987-11-06,Engineer,1
1987-11-06,Senior Engineer,6
1987-11-06,Staff,1
1987-11-06,Technique Leader,2
1987-11-07,Assistant Engineer,1
1987-11-07,Engineer,3
1987-11-07,Senior Engineer,8
1987-11-07,Senior Staff,2
1987-11-07,Staff,4
1987-11-07,Technique Leader,3
1987-11-08,Engineer,3
1987-11-08,Senior Engineer,4
1987-11-08,Senior Staff,5
1987-11-08,Staff,1
1987-11-08,Technique Leader,2
1987-11-09,Assistant Engineer,1
1987-11-09,Engineer,1
1987-11-09,Senior Engineer,8
1987-11-09,Senior Staff,3
1987-11-09,Staff,2
1987-11-09,Technique Leader,2
1987-11-10,Engineer,1
1987-11-10,Senior Engineer,6
1987-11-10,Senior Staff,4
1987-11-10,Staff,2
1987-11-10,Technique Leader,5
1987-11-11,Engineer,3
1987-11-11,Senior Engineer,3
1987-11-11,Senior Staff,2
1987-11-11,Staff,1
1987-11-11,Technique Leader,2
1987-11-12,Engineer,4
1987-11-12,Senior Engineer,3
1987-11-12,Senior Staff,4
1987-11-12,Staff,1
1987-11-12,Technique Leader,6
1987-11-13,Engineer,1
1987-11-13,Senior Engineer,6
1987-11-13,Senior Staff,5
1987-11-13,Staff,2
1987-11-13,Technique Leader,6
1987-11-14,Engineer,1
1987-11-14,Senior Engineer,3
1987-11-14,Senior Staff,8
1987-11-14,Staff,4
1987-11-14,Technique Leader,6
1987-11-15,Senior Engineer,2
1987-11-15,Senior Staff,5
1987-11-15,Staff,4
1987-11-15,Technique Leader,4
1987-11-16,Engineer,1
1987-11-16,Senior Engineer,2
1987-11-16,Senior Staff,5
1987-11-16,Staff,1
1987-11-16,Technique Leader,2
1987-11-17,Assistant Engineer,1
1987-11-17,Engineer,3
1987-11-17,Senior Engineer,3
1987-11-17,Senior Staff,2
1987-11-17,Staff,4
1987-11-17,Technique Leader,3
1987-11-18,Assistant Engineer,2
1987-11-18,Engineer,1
1987-11-18,Senior Engineer,5
1987-11-18,Senior Staff,8
1987-11-18,Staff,3
1987-11-18,Technique Leader,7
1987-11-19,Engineer,4
1987-11-19,Senior Engineer,7
1987-11-19,Senior Staff,2
1987-11-19,Staff,1
1987-11-19,Technique Leader,2
1987-11-20,Engineer,3
1987-11-20,Senior Engineer,4
1987-11-20,Senior Staff,5
1987-11-20,Staff,3
1987-11-20,Technique Leader,3
1987-11-21,Assistant Engineer,1
1987-11-21,Engineer,1
1987-11-21,Senior Engineer,8
1987-11-21,Senior Staff,1
1987-11-21,Staff,2
1987-11-21,Technique Leader,2
1987-11-22,Engineer,1
1987-11-22,Senior Engineer,5
1987-11-22,Senior Staff,7
1987-11-22,Staff,2
1987-11-22,Technique Leader,1
1987-11-23,Assistant Engineer,1
1987-11-23,Senior Engineer,6
1987-11-23,Staff,3
1987-11-23,Technique Leader,4
1987-11-24,Senior Engineer,5
1987-11-24,Senior Staff,3
1987-11-24,Staff,3
1987-11-24,Technique Leader,3
1987-11-25,Engineer,3
1987-11-25,Senior Engineer,6
1987-11-25,Senior Staff,6
1987-11-25,Staff,1
1987-11-25,Technique Leader,3
1987-11-26,Engineer,2
1987-11-26,Senior Engineer,6
1987-11-26,Senior Staff,7
1987-11-26,Technique Leader,3
1987-11-27,Assistant Engineer,1
1987-11-27,Engineer,2
1987-11-27,Senior Engineer,7
1987-11-27,Senior Staff,5
1987-11-27,Staff,1
1987-11-27,Technique Leader,1
1987-11-28,Engineer,2
1987-11-28,Senior Engineer,5
1987-11-28,Senior Staff,3
1987-11-28,Staff,2
1987-11-28,Technique Leader,3
1987-11-29,Engineer,1
1987-11-29,Senior Engineer,5
1987-11-29,Senior Staff,3
1987-11-29,Staff,1
1987-11-29,Technique Leader,4
1987-11-30,Engineer,1
1987-11-30,Senior Engineer,5
1987-11-30,Senior Staff,8
1987-11-30,Staff,3
1987-11-30,Technique Leader,4
1987-12-01,Assistant Engineer,1
1987-12-01,Engineer,2
1987-12-01,Senior Engineer,9
1987-12-01,Senior Staff,4
1987-12-01,Staff,1
1987-12-01,Technique Leader,1
1987-12-02,Assistant Engineer,1
1987-12-02,Engineer,1
1987-12-02,Senior Engineer,8
1987-12-02,Senior Staff,4
1987-12-02,Staff,9
1987-12-03,Engineer,2
1987-12-03,Senior Engineer,4
1987-12-03,Senior Staff,3
1987-12-03,Staff,6
1987-12-03,Technique Leader,2
1987-12-04,Engineer,2
1987-12-04,Senior Engineer,9
1987-12-04,Senior Staff,5
1987-12-04,Staff,1
1987-12-04,Technique Leader,6
1987-12-05,Engineer,1
1987-12-05,Senior Engineer,5
1987-12-05,Senior Staff,7
1987-12-05,Staff,2
1987-12-05,Technique Leader,2
1987-12-06,Engineer,2
1987-12-06,Senior Engineer,10
1987-12-06,Senior Staff,6
1987-12-06,Staff,3
1987-12-06,Technique Leader,2
1987-12-07,Engineer,4
1987-12-07,Senior Engineer,4
1987-12-07,Senior Staff,9
1987-12-07,Staff,2
1987-12-07,Technique Leader,3
1987-12-08,Engineer,3
1987-12-08,Senior Engineer,5
1987-12-08,Senior Staff,6
1987-12-08,Staff,1
1987-12-08,Technique Leader,3
1987-12-09,Engineer,2
1987-12-09,Senior Engineer,7
1987-12-09,Senior Staff,6
1987-12-09,Staff,1
1987-12-09,Technique Leader,4
1987-12-10,Engineer,4
1987-12-10,Senior Engineer,6
1987-12-10,Senior Staff,5
1987-12-10,Staff,1
1987-12-10,Technique Leader,2
1987-12-11,Engineer,3
1987-12-11,Senior Engineer,2
1987-12-11,Senior Staff,3
1987-12-11,Staff,3
1987-12-11,Technique Leader,5
1987-12-12,Engineer,1
1987-12-12,Senior Engineer,3
1987-12-12,Senior Staff,13
1987-12-12,Staff,1
1987-12-12,Technique Leader,2
1987-12-13,Engineer,5
1987-12-13,Senior Engineer,6
1987-12-13,Senior Staff,4
1987-12-13,Staff,2
1987-12-13,Technique Leader,1
1987-12-14,Senior Engineer,4
1987-12-14,Senior Staff,7
1987-12-14,Technique Leader,5
1987-12-15,Assistant Engineer,1
1987-12-15,Engineer,2
1987-12-15,Senior Engineer,6
1987-12-15,Senior Staff,9
1987-12-15,Staff,4
1987-12-16,Assistant Engineer,1
1987-12-16,Engineer,2
1987-12-16,Senior Engineer,7
1987-12-16,Senior Staff,3
1987-12-16,Staff,1
1987-12-16,Technique Leader,4
1987-12-17,Assistant Engineer,1
1987-12-17,Engineer,2
1987-12-17,Senior Engineer,7
1987-12-17,Senior Staff,8
1987-12-17,Staff,3
1987-12-17,Technique Leader,1
1987-12-18,Assistant Engineer,1
1987-12-18,Engineer,1
1987-12-18,Senior Engineer,4
1987-12-18,Senior Staff,2
1987-12-18,Technique Leader,3
1987-12-19,Engineer,2
1987-12-19,Senior Engineer,14
1987-12-19,Senior Staff,2
1987-12-19,Staff,4
1987-12-19,Technique Leader,1
1987-12-20,Engineer,1
1987-12-20,Senior Engineer,6
1987-12-20,Senior Staff,5
1987-12-20,Staff,5
1987-12-20,Technique Leader,1
1987-12-21,Engineer,1
1987-12-21,Senior Engineer,1
1987-12-21,Senior Staff,4
1987-12-21,Staff,1
1987-12-21,Technique Leader,2
1987-12-22,Engineer,2
1987-12-22,Senior Engineer,8
1987-12-22,Senior Staff,6
1987-12-22,Staff,2
1987-12-22,Technique Leader,2
1987-12-23,Engineer,3
1987-12-23,Senior Engineer,8
1987-12-23,Senior Staff,5
1987-12-23,Staff,3
1987-12-23,Technique Leader,3
1987-12-24,Engineer,3
1987-12-24,Senior Engineer,12
1987-12-24,Senior Staff,6
1987-12-24,Staff,1
1987-12-24,Technique Leader,5
1987-12-25,Senior Engineer,4
1987-12-25,Senior Staff,5
1987-12-25,Staff,3
1987-12-25,Technique Leader,5
1987-12-26,Engineer,1
1987-12-26,Senior Engineer,6
1987-12-26,Senior Staff,2
1987-12-26,Staff,4
1987-12-26,Technique Leader,4
1987-12-27,Engineer,2
1987-12-27,Senior Engineer,5
1987-12-27,Senior Staff,5
1987-12-27,Staff,4
1987-12-27,Technique Leader,2
1987-12-28,Engineer,4
1987-12-28,Senior Engineer,4
1987-12-28,Senior Staff,5
1987-12-28,Staff,1
1987-12-28,Technique Leader,4
1987-12-29,Engineer,3
1987-12-29,Senior Engineer,6
1987-12-29,Senior Staff,4
1987-12-29,Staff,4
1987-12-29,Technique Leader,3
1987-12-30,Engineer,2
1987-12-30,Senior Engineer,6
1987-12-30,Senior Staff,10
1987-12-30,Staff,6
1987-12-30,Technique Leader,1
1987-12-31,Engineer,2
1987-12-31,Senior Engineer,4
1987-12-31,Senior Staff,1
1987-12-31,Staff,1
1987-12-31,Technique Leader,4
1988-01-01,Assistant Engineer,1
1988-01-01,Engineer,1
1988-01-01,Senior Engineer,5
1988-01-01,Senior Staff,9
1988-01-01,Staff,2
1988-01-01,Technique Leader,4
1988-01-02,Senior Engineer,7
1988-01-02,Senior Staff,3
1988-01-02,Staff,3
1988-01-02,Technique Leader,3
1988-01-03,Engineer,6
1988-01-03,Senior Engineer,11
1988-01-03,Senior Staff,3
1988-01-03,Technique Leader,4
1988-01-04,Senior Engineer,5
1988-01-04,Senior Staff,6
1988-01-04,Staff,1
1988-01-04,Technique Leader,2
1988-01-05,Engineer,3
1988-01-05,Senior Engineer,8
1988-01-05,Senior Staff,3
1988-01-05,Staff,2
1988-01-05,Technique Leader,4
1988-01-06,Engineer,4
1988-01-06,Senior Engineer,5
1988-01-06,Senior Staff,6
1988-01-06,Staff,1
1988-01-06,Technique Leader,2
1988-01-07,Assistant Engineer,1
1988-01-07,Engineer,3
1988-01-07,Senior Engineer,7
1988-01-07,Senior Staff,4
1988-01-07,Staff,3
1988-01-07,Technique Leader,1
1988-01-08,Engineer,2
1988-01-08,Senior Engineer,2
1988-01-08,Senior Staff,5
1988-01-08,Staff,2
1988-01-08,Technique Leader,2
1988-01-09,Engineer,1
1988-01-09,Senior Engineer,5
1988-01-09,Senior Staff,6
1988-01-09,Technique Leader,2
1988-01-10,Senior Engineer,7
1988-01-10,Senior Staff,6
1988-01-11,Engineer,1
1988-01-11,Senior Engineer,9
1988-01-11,Senior Staff,8
1988-01-11,Staff,2
1988-01-11,Technique Leader,7
1988-01-12,Engineer,2
1988-01-12,Senior Engineer,7
1988-01-12,Senior Staff,9
1988-01-12,Staff,3
1988-01-12,Technique Leader,3
1988-01-13,Assistant Engineer,3
1988-01-13,Engineer,1
1988-01-13,Senior Engineer,6
1988-01-13,Senior Staff,5
1988-01-13,Staff,3
1988-01-14,Engineer,4
1988-01-14,Senior Engineer,4
1988-01-14,Senior Staff,12
1988-01-14,Technique Leader,5
1988-01-15,Engineer,1
1988-01-15,Senior Engineer,8
1988-01-15,Senior Staff,5
1988-01-15,Staff,1
1988-01-15,Technique Leader,3
1988-01-16,Engineer,1
1988-01-16,Senior Engineer,5
1988-01-16,Senior Staff,4
1988-01-16,Staff,3
1988-01-16,Technique Leader,2
1988-01-17,Engineer,6
1988-01-17,Senior Engineer,7
1988-01-17,Senior Staff,8
1988-01-17,Staff,1
1988-01-17,Technique Leader,4
1988-01-18,Engineer,3
1988-01-18,Senior Engineer,5
1988-01-18,Senior Staff,2
1988-01-18,Technique Leader,4
1988-01-19,Assistant Engineer,1
1988-01-19,Engineer,3
1988-01-19,Senior Engineer,3
1988-01-19,Senior Staff,8
1988-01-19,Staff,2
1988-01-20,Engineer,2
1988-01-20,Senior Engineer,6
1988-01-20,Senior Staff,5
1988-01-20,Staff,1
1988-01-20,Technique Leader,3
1988-01-21,Senior Engineer,8
1988-01-21,Senior Staff,7
1988-01-21,Staff,2
1988-01-21,Technique Leader,4
1988-01-22,Engineer,2
1988-01-22,Senior Engineer,2
1988-01-22,Senior Staff,1
1988-01-22,Staff,1
1988-01-22,Technique Leader,3
1988-01-23,Assistant Engineer,3
1988-01-23,Senior Engineer,4
1988-01-23,Senior Staff,3
1988-01-23,Staff,2
1988-01-23,Technique Leader,1
1988-01-24,Engineer,2
1988-01-24,Senior Engineer,8
1988-01-24,Senior Staff,7
1988-01-24,Staff,5
1988-01-24,Technique Leader,3
1988-01-25,Engineer,3
1988-01-25,Senior Engineer,5
1988-01-25,Senior Staff,9
1988-01-25,Staff,1
1988-01-25,Technique Leader,3
1988-01-26,Engineer,6
1988-01-26,Senior Engineer,7
1988-01-26,Senior Staff,5
1988-01-26,Staff,5
1988-01-26,Technique Leader,1
1988-01-27,Engineer,1
1988-01-27,Senior Engineer,4
1988-01-27,Senior Staff,11
1988-01-27,Technique Leader,2
1988-01-28,Engineer,3
1988-01-28,Senior Engineer,4
1988-01-28,Senior Staff,5
1988-01-28,Staff,2
1988-01-28,Technique Leader,4
1988-01-29,Senior Engineer,4
1988-01-29,Senior Staff,2
1988-01-29,Staff,2
1988-01-29,Technique Leader,2
1988-01-30,Engineer,3
1988-01-30,Senior Engineer,6
1988-01-30,Senior Staff,10
1988-01-30,Staff,1
1988-01-30,Technique Leader,2
1988-01-31,Engineer,1
1988-01-31,Senior Engineer,4
1988-01-31,Senior Staff,7
1988-01-31,Staff,3
1988-01-31,Technique Leader,1
1988-02-01,Engineer,6
1988-02-01,Senior Engineer,7
1988-02-01,Senior Staff,5
1988-02-01,Staff,4
1988-02-01,Technique Leader,2
1988-02-02,Senior Engineer,1
1988-02-02,Senior Staff,4
